wl	n
0.398052468	0.057483915
0.404953976	0.054017269
0.411975145	0.050835386
0.419118048	0.047922572
0.426384795	0.045272211
0.433777535	0.042811946
0.441298452	0.040516095
0.448949768	0.038430183
0.456733744	0.036514775
0.464652679	0.034730947
0.472708915	0.033091067
0.480904831	0.031596844
0.48924285	0.030214823
0.497725435	0.028910495
0.506355092	0.027716128
0.515134372	0.02660951
0.524065869	0.02554027
0.533152222	0.024589594
0.542396116	0.023733096
0.551800282	0.02291274
0.5613675	0.022142684
0.571100595	0.021425536
0.581002445	0.020773773
0.591075975	0.020184413
0.601324162	0.019624854
0.611750033	0.019090767
0.622356671	0.018614915
0.633147208	0.018190143
0.644124834	0.017795212
0.655292792	0.017442547
0.666654382	0.017098178
0.678212961	0.016763282
0.689971945	0.016479676
0.701934809	0.016217195
0.714105087	0.015964842
0.726486376	0.015758704
0.739082334	0.015577489
0.751896682	0.015394987
0.764933209	0.015250668
0.778195765	0.015129567
0.79168827	0.015002573
0.805414711	0.014906144
0.819379143	0.01481777
0.833585693	0.014744731
0.848038559	0.014725949
0.862742011	0.014689816
0.877700395	0.014653162
0.89291813	0.014646155
0.908399713	0.014630625
0.924149718	0.014625017
0.940172801	0.014641633
0.956473694	0.014693544
0.973057215	0.014760247
0.989928265	0.014811794
1.007091828	0.014857776
1.024552976	0.014911119
1.042316868	0.014979265
1.060388755	0.015075517
1.078773975	0.015202922
1.097477962	0.015331316
1.116506242	0.015443046
1.135864437	0.015553728
1.155558269	0.015677512
1.175593556	0.01583304
1.195976219	0.015987449
1.21671228	0.016137547
1.237807867	0.016297204
1.259269214	0.016473119
1.281102661	0.016669144
1.30331466	0.016855088
1.325911776	0.017042748
1.348900684	0.01723762
1.372288179	0.017444935
1.39608117	0.017674775
1.420286688	0.017900511
1.444911887	0.018112145
1.469964042	0.018355674
1.495450555	0.018598363
1.521378959	0.018843783
1.547756915	0.019098313
1.574592216	0.019366507
1.601892793	0.019654618
1.629666712	0.019924718
1.657922181	0.020198739
1.686667548	0.02049695
1.715911308	0.020808087
1.745662102	0.021105357
1.775928721	0.021412454
1.806720108	0.02175552
1.838045362	0.022086441
1.869913739	0.022391357
1.902334656	0.022748835
1.935317693	0.023100448
1.968872596	0.023451522
2.003009281	0.023813878
2.037737833	0.024181152
2.073068516	0.024561755
2.109011769	0.024953389
2.145578213	0.025375301
2.182778653	0.025763193
2.22062408	0.026164935
2.25912568	0.026603399
2.298294827	0.027045827
2.338143096	0.027483857
2.378682262	0.027922851
2.419924303	0.028364033
2.461881407	0.028795889
2.504565972	0.029252221
2.547990609	0.029755761
2.59216815	0.030267251
2.637111651	0.030781982
2.68283439	0.031316515
2.729349878	0.031853602
2.776671861	0.032362015
2.824814322	0.032872044
2.873791485	0.033406753
2.923617824	0.033956101
2.974308061	0.034520082
3.025877175	0.035099389
3.078340404	0.035695349
3.131713251	0.036321989
3.186011486	0.036941261
3.241251154	0.037534861
3.297448578	0.038153586
3.354620363	0.038796796
3.412783403	0.039469719
3.471954886	0.040162638
3.532152294	0.040832824
3.593393417	0.041506787
3.65569635	0.042230032
3.719079502	0.042952388
3.783561604	0.043654944
3.849161709	0.044391661
3.9158992	0.045167721
3.983793799	0.045932917
4.052865567	0.046687335
4.123134915	0.047482967
4.194622606	0.048315591
4.267349764	0.049139163
4.341337879	0.049952404
4.416608813	0.050802882
4.49318481	0.051697069
4.571088496	0.052595909
4.65034289	0.05348334
4.730971412	0.054405781
4.812997887	0.055349522
4.896446552	0.056282301
4.981342065	0.057246644
5.067709514	0.058243554
5.155574417	0.059231408
5.244962738	0.060237595
5.335900892	0.061287903
5.428415748	0.06234201
5.522534644	0.063394188
5.618285391	0.064486949
5.715696282	0.065613226
5.814796102	0.066735393
5.915614134	0.067869077
6.018180167	0.069048369
6.12252451	0.070261813
6.228677995	0.071483056
6.336671988	0.072705556
6.446538402	0.073933649
6.558309701	0.075185568
6.672018912	0.076483406
6.787699634	0.077817742
6.90538605	0.07915807
7.025112936	0.080504018
7.146915669	0.08188576
7.27083024	0.08331489
7.396893266	0.084774816
7.525141997	0.086250089
7.655614328	0.087737553
7.788348813	0.089238211
7.923384673	0.090756863
8.060761811	0.092309019
8.20052082	0.09390764
8.342702996	0.095549134
8.487350354	0.097217687
8.634505635	0.098905317
8.784212322	0.100614878
8.936514652	0.102351855
9.091457629	0.104118302
9.249087036	0.10591219
9.409449451	0.10772942
9.57259226	0.109569918
9.73856367	0.111442103
9.907412723	0.113357189
10.07918931	0.115321633
