ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
283.0046074,62.0345139,0.8244,0.5836,-0.1801,16.041,0.267,4.1,5.734E-01,14.407,0.283,3.8,4.737E-01,1,0,0000,BB,10,58059.38471522,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.976546,243.295124
283.0045153,62.0346014,0.5419,0.5365,-0.2225,15.785,0.169,6.4,1.927E+00,15.299,0.413,2.6,7.907E-01,1,0,0000,BC,10,57334.62200081,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.984184,246.660328
283.0045410,62.0345734,1.2355,1.1369,-0.1410,16.414,0.355,3.1,8.702E-01,14.704,null,1.5,4.002E-01,1,0,0000,BU,10,56977.78808900,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.985295,245.609749
283.0050478,62.0341939,0.6510,0.6330,-0.2502,16.062,0.222,4.9,7.544E-01,15.469,0.538,2.0,4.006E-01,1,0,0000,BC,10,57335.67139509,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.987396,230.134286
283.0052853,62.0340692,0.7498,0.7415,-0.4279,15.907,0.273,4.0,1.384E+00,14.853,null,1.6,8.515E-01,1,0,0000,BU,10,57890.41296970,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.997671,224.377778
283.0059480,62.0338297,0.9101,0.7112,0.0336,16.122,0.229,4.7,8.091E-01,15.607,null,-0.6,9.651E-01,1,0,0000,BU,10,59153.63319297,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.997831,210.853301
283.0047328,62.0343954,0.5244,0.4122,-0.1489,15.552,0.147,7.4,8.916E-01,14.792,null,-0.9,7.519E-01,1,0,0000,BU,5,58622.87906665,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.998099,238.741208
283.0059220,62.0338313,0.8254,0.7011,0.0852,16.114,0.220,4.9,8.273E-01,15.328,null,0.7,1.003E+00,1,0,0000,BU,0,58254.63119457,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.015532,211.240352
283.0057473,62.0338815,1.0237,0.8813,0.3597,16.012,0.328,3.3,5.072E-01,14.780,null,-0.9,9.749E-01,1,0,0000,BU,10,58988.38773368,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.023906,214.532091
283.0053964,62.0340096,0.7309,0.6762,-0.1831,16.182,0.218,5.0,8.734E-01,15.047,null,0.8,2.429E-01,1,0,0000,BU,10,58417.89332634,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.026561,221.675618
283.0053873,62.0340133,0.5263,0.4769,-0.1190,15.781,0.162,6.7,1.142E+00,15.562,0.516,2.1,8.479E-01,1,0,0000,BC,5,58989.43406838,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.026861,221.868904
283.0045821,62.0345037,0.6182,0.4654,-0.1150,15.591,0.180,6.0,1.183E+00,15.086,null,1.5,8.403E-01,1,0,0000,BU,10,57895.38882611,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.031218,243.165865
283.0046538,62.0344373,0.5843,0.6417,-0.2590,16.026,0.235,4.6,7.484E-01,14.738,0.298,3.6,1.069E+00,1,0,0000,BB,10,58619.21580998,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.037077,240.622111
283.0057437,62.0338761,0.6397,0.5151,-0.0646,15.596,0.163,6.6,1.168E+00,14.847,null,1.9,7.073E-01,1,0,0000,BU,10,57693.87416560,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.043369,214.475088
283.0043797,62.0347191,0.5437,0.5742,0.1647,15.564,0.169,6.4,8.967E-01,15.111,0.385,2.8,8.171E-01,1,0,0000,BC,10,59145.91727744,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.045540,251.211808
283.0063413,62.0337201,0.5154,0.5036,0.1059,15.669,0.198,5.5,1.011E+00,14.922,0.307,3.5,1.009E+00,1,0,0000,BB,10,57894.07941059,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.045597,203.513364
283.0045968,62.0344801,0.7781,0.7445,-0.1352,16.041,0.222,4.9,5.532E-01,15.085,null,1.4,9.068E-01,1,0,0000,BU,10,58784.38566140,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.048056,242.341528
283.0049587,62.0342177,0.6095,0.5501,-0.2478,16.000,0.199,5.4,1.129E+00,14.568,null,1.7,4.111E-01,1,0,0000,BU,10,57693.61223053,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.050097,231.670380
283.0049675,62.0342111,0.6161,0.5751,0.1387,15.745,0.185,5.9,1.183E+00,15.382,0.483,2.2,3.739E-01,1,0,0000,BC,10,57523.47891281,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.053244,231.406751
283.0050510,62.0341637,0.7111,0.6161,-0.0441,15.962,0.217,5.0,4.232E+00,15.014,null,0.7,5.436E-01,1,0,0000,BU,10,57889.49626420,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.053565,229.311692
283.0047339,62.0343620,0.6205,0.5540,-0.1079,15.853,0.176,6.2,1.098E+00,15.198,null,0.8,6.892E-01,1,0,0000,BU,10,57160.58516806,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.059797,237.760237
283.0048770,62.0342634,0.5193,0.4965,-0.1564,15.821,0.168,6.4,1.542E+00,14.454,null,1.7,4.846E-01,1,0,0000,BU,10,58989.30329243,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.060052,233.699761
283.0050633,62.0341507,0.9244,0.8457,0.2318,15.971,0.274,4.0,6.291E-01,15.161,null,0.9,5.020E-01,1,0,0000,BU,5,58622.74816331,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.068531,228.848830
283.0051067,62.0341271,0.8710,0.8220,-0.1341,16.385,0.279,3.9,1.012E+00,15.304,null,0.8,7.620E-01,1,0,0000,BU,10,56975.15843053,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.070311,227.789875
283.0049889,62.0341893,0.8094,0.6990,-0.3113,16.149,0.237,4.6,4.948E-01,15.288,0.494,2.2,7.076E-01,1,0,0000,BC,10,57894.73405462,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.074544,230.615612
283.0051149,62.0341201,0.9944,0.7864,0.1097,16.245,0.296,3.7,1.538E+00,14.931,null,0.9,3.594E-01,1,0,0000,BU,10,57891.32954793,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.077054,227.526208
283.0051124,62.0341209,0.7082,0.6422,-0.3039,15.892,0.205,5.3,1.049E+00,15.140,null,1.2,4.085E-01,1,0,0000,BU,10,57522.95466238,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.078224,227.573097
283.0047515,62.0343392,0.6103,0.4991,-0.0286,15.986,0.194,5.6,1.231E+00,14.851,0.283,3.8,7.556E-01,1,0,0000,BB,10,57701.73462961,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.079055,236.956487
283.0047985,62.0343061,0.6141,0.5585,0.1235,15.838,0.217,5.0,4.140E-01,14.940,null,1.0,7.266E-01,1,0,0000,BU,5,58256.98694722,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.079210,235.607176
283.0052749,62.0340416,0.9833,0.8794,-0.1550,16.409,0.286,3.8,9.224E-01,15.042,null,0.8,7.407E-01,1,0,0000,BU,10,57696.36337573,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.081236,223.841308
283.0051056,62.0341230,0.6710,0.5063,0.2338,15.631,0.172,6.3,8.178E-01,14.930,null,0.7,3.903E-01,1,0,0000,BU,10,58982.37102514,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.081611,227.698636
283.0050937,62.0341290,0.6593,0.5931,-0.2522,15.810,0.191,5.7,8.155E-01,14.845,null,1.6,6.658E-01,1,0,0000,BU,10,59151.80220124,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.082003,227.976512
283.0054376,62.0339696,0.5155,0.4600,-0.1401,15.664,0.155,7.0,7.275E-01,14.964,null,0.7,9.140E-01,1,0,0000,BU,10,58621.04743801,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.089667,220.285849
283.0048598,62.0342600,0.5768,0.5673,-0.3294,15.758,0.213,5.1,8.682E-01,14.964,0.314,3.5,6.866E-01,1,0,0000,BB,10,57694.52932146,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.090704,233.768689
283.0051150,62.0341136,0.5156,0.4462,-0.2017,15.756,0.161,6.7,1.003E+00,14.896,0.333,3.3,8.342E-01,1,0,0000,BB,5,57528.06536711,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.092756,227.362834
283.0046598,62.0344010,0.7704,0.6820,-0.3631,16.010,0.249,4.4,5.331E-01,14.872,0.296,3.7,9.115E-01,1,0,0000,BB,10,58989.30316512,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.093522,239.504606
283.0051793,62.0340813,0.6544,0.5283,-0.1489,15.815,0.212,5.1,7.957E-01,15.352,0.428,2.5,8.781E-01,1,0,0000,BC,10,57695.70834725,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.093744,225.867025
283.0052158,62.0340610,0.5132,0.4436,-0.0214,15.666,0.154,7.0,7.795E-01,15.054,null,1.6,4.521E-01,1,0,0000,BU,10,58057.02807096,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.101156,224.971480
283.0050619,62.0341376,0.4801,0.4068,-0.1646,15.589,0.145,7.5,1.888E+00,14.943,null,1.4,7.790E-01,1,0,0000,BU,10,56975.28984345,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.101440,228.529985
283.0059644,62.0337905,0.4633,0.5074,-0.2098,15.347,0.185,5.9,1.967E+00,15.590,null,-0.3,7.772E-01,1,0,0000,BU,10,57893.03180168,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.105541,209.951084
283.0050215,62.0341558,0.6283,0.6215,-0.2216,15.712,0.227,4.8,1.210E+00,15.027,null,1.4,1.035E+00,1,0,0000,BU,10,58061.61045612,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.109879,229.413957
283.0042663,62.0348334,0.6689,0.5901,-0.0696,15.932,0.207,5.2,7.686E-01,15.456,0.425,2.6,4.960E-01,1,0,0000,BC,10,56794.46920561,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.110909,255.446235
283.0049852,62.0341717,0.7255,0.6365,-0.0731,16.080,0.216,5.0,9.532E-01,14.752,null,1.9,6.689E-01,1,0,0000,BU,10,59151.93297721,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.119743,230.194242
283.0049872,62.0341694,0.8221,0.5807,0.0863,16.040,0.213,5.1,5.093E-01,15.434,0.438,2.5,7.727E-01,1,0,0000,BC,10,58422.86701845,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.122456,230.114488
283.0057115,62.0338581,0.9890,0.9085,-0.1256,16.417,0.286,3.8,4.659E-01,14.536,null,0.9,3.684E-01,1,0,0000,BU,5,57889.10342616,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.127564,214.551165
283.0046787,62.0343672,0.6460,0.5785,-0.2123,15.575,0.168,6.5,1.024E+00,15.236,0.407,2.7,5.744E-01,1,0,0000,BC,10,58418.54758845,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.128979,238.373028
283.0047119,62.0343424,0.7296,0.6732,-0.0863,16.068,0.219,5.0,6.847E-01,15.548,0.474,2.3,5.351E-01,1,0,0000,BC,10,57337.50761884,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.128984,237.387562
283.0068376,62.0336144,0.5781,0.4731,-0.2063,15.550,0.195,5.6,8.305E-01,15.039,null,1.1,7.709E-01,1,0,0000,BU,10,57525.31347156,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.129711,194.880253
283.0051209,62.0340948,0.5428,0.4475,-0.1387,15.614,0.155,7.0,8.152E-01,14.869,null,1.4,8.121E-01,1,0,0000,BU,10,57890.80580718,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.131534,226.834544
283.0049434,62.0341870,0.5188,0.4900,-0.2073,15.814,0.167,6.5,9.165E-01,15.006,0.406,2.7,5.841E-01,1,0,0000,BC,10,58057.94452289,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.139311,231.010782
283.0050618,62.0341218,0.5913,0.5757,0.2427,15.772,0.225,4.8,9.632E-01,15.400,null,0.7,7.431E-01,1,0,0000,BU,5,56796.96973694,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.139383,228.133286
283.0050069,62.0341498,0.6970,0.6258,0.0317,15.979,0.197,5.5,9.518E-01,14.866,null,1.2,7.483E-01,1,0,0000,BU,10,58421.68863300,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.142650,229.410536
283.0052271,62.0340384,0.5155,0.4532,-0.1727,15.748,0.153,7.1,1.265E+00,14.701,null,1.0,8.202E-01,1,0,0000,BU,10,58987.99540596,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.145644,224.309571
283.0043843,62.0346218,0.7354,0.6281,-0.2374,15.882,0.236,4.6,5.267E-01,14.598,null,1.9,5.742E-01,1,0,0000,BU,10,57694.66022523,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.160087,248.102671
283.0050032,62.0341410,0.7263,0.5926,-0.3932,15.737,0.190,5.7,7.708E-01,14.639,null,1.6,5.183E-01,1,0,0000,BU,10,57701.07960184,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.168039,229.224825
283.0051629,62.0340585,1.0644,0.9762,0.1605,16.507,0.316,3.4,7.833E-01,15.364,null,0.6,3.638E-01,1,0,0000,BU,10,57895.25792278,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.170899,225.499074
283.0050132,62.0341304,0.5441,0.5105,-0.1668,15.925,0.178,6.1,1.022E+00,15.293,0.400,2.7,7.721E-01,1,0,0000,BC,5,56796.44332273,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.180307,228.854710
283.0051683,62.0340500,0.5274,0.4676,0.0582,15.651,0.150,7.2,1.162E+00,15.467,0.540,2.0,6.267E-01,1,0,0000,BC,5,56795.39036690,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.185911,225.237743
283.0053909,62.0339530,0.5606,0.4810,0.0805,15.722,0.164,6.6,1.052E+00,14.964,0.375,2.9,3.708E-01,1,0,0000,BC,10,57694.79125642,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.186269,220.485011
283.0055836,62.0338795,0.6996,0.6604,-0.2494,15.872,0.245,4.4,5.648E-01,15.090,null,0.7,6.889E-01,1,0,0000,BU,10,57890.54387307,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.190529,216.601979
283.0046723,62.0343397,0.5471,0.4883,0.0815,15.718,0.181,6.0,8.286E-01,14.391,null,1.1,4.089E-01,1,0,0000,BU,10,58421.81953638,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.190596,237.645284
283.0044764,62.0345006,0.6983,0.6155,-0.1633,16.039,0.211,5.1,1.017E+00,15.622,null,-1.9,7.421E-01,1,0,0000,BU,10,57889.88910159,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.195881,243.818744
283.0046606,62.0343446,0.5008,0.4373,-0.1531,15.622,0.148,7.3,1.212E+00,15.109,null,0.8,5.568E-01,1,0,0000,BU,5,58256.59436429,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.197893,237.880759
283.0049260,62.0341701,0.8377,0.5523,-0.3769,15.604,0.203,5.3,1.156E+00,15.001,null,0.4,5.131E-01,1,0,0000,BU,10,58258.16482330,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.200491,230.744614
283.0049963,62.0341302,0.4709,0.4109,-0.1116,15.822,0.167,6.5,7.769E-01,13.918,0.298,3.6,5.116E-01,1,0,0000,BB,10,58781.89989944,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.202292,229.023126
283.0049933,62.0341309,1.8065,1.2461,0.7672,16.500,0.472,2.3,7.368E-01,15.499,null,0.3,8.576E-01,1,0,0000,CU,10,57339.34396409,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.204465,229.071366
283.0046862,62.0343214,0.6083,0.6519,-0.4088,15.667,0.207,5.3,1.010E+00,15.365,null,0.4,5.655E-01,1,0,0000,BU,10,57161.24146803,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.206408,237.015581
283.0054106,62.0339364,0.9567,0.6670,-0.0641,15.880,0.266,4.1,7.443E-01,15.307,null,0.1,3.826E-01,1,0,0000,BU,10,58622.22493206,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.210461,219.893695
283.0051687,62.0340401,0.6686,0.5409,-0.1741,15.837,0.183,5.9,9.690E-01,15.473,null,-1.3,8.566E-01,1,0,0000,BU,10,59146.57128426,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.210582,224.999907
283.0051568,62.0340366,0.7976,0.6522,-0.2465,16.275,0.254,4.3,7.333E-01,15.105,0.414,2.6,6.580E-01,1,0,0000,BC,10,58783.60075113,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.233700,225.048593
283.0051873,62.0340202,0.6015,0.6078,-0.2599,16.146,0.220,4.9,9.919E-01,15.099,0.333,3.3,7.974E-01,1,0,0000,BB,10,57889.23445689,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.239464,224.330837
283.0055718,62.0338659,0.8888,1.1106,-0.5164,16.030,0.321,3.4,3.168E-01,15.419,0.453,2.4,6.790E-01,1,0,0000,BC,10,57526.88596811,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.241726,216.480826
283.0054303,62.0339164,0.6901,0.6253,0.3625,15.691,0.206,5.3,1.234E+00,14.893,null,1.4,4.704E-01,1,0,0000,BU,10,58058.86097420,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.244786,219.235893
283.0042507,62.0347211,1.1124,0.8669,-0.4855,16.344,0.330,3.3,5.764E-01,14.502,null,1.7,4.728E-01,1,0,0000,BU,10,57891.46045130,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.249860,251.917413
283.0051738,62.0340222,0.8278,0.7478,0.1212,16.162,0.234,4.6,9.545E-01,15.321,null,-0.1,9.807E-01,1,0,0000,BU,10,57701.21063280,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.250276,224.526408
283.0050012,62.0341069,0.7935,0.7323,0.1480,15.699,0.236,4.6,1.220E+00,15.004,null,1.5,3.979E-01,1,0,0000,BU,10,57335.01560311,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.251432,228.393007
283.0051188,62.0340475,0.8281,0.7018,-0.3617,16.209,0.237,4.6,5.830E-01,14.907,null,1.3,6.882E-01,1,0,0000,BU,10,57527.67227495,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.251801,225.718500
283.0051836,62.0340169,1.2502,1.0157,0.3488,16.499,0.355,3.1,8.521E-01,15.218,null,0.8,1.270E+00,1,0,0000,BU,10,57159.40410935,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.252329,224.295711
283.0052549,62.0339843,0.6125,0.5302,-0.2092,15.654,0.185,5.9,5.149E-01,15.237,0.371,2.9,1.199E+00,1,0,0000,BC,10,57339.21280569,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.254534,222.755491
283.0043804,62.0345566,0.5296,0.4537,-0.1656,15.699,0.176,6.2,8.069E-01,14.413,0.249,4.4,9.006E-01,1,0,0000,BB,10,58058.20632973,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.257451,246.130674
283.0065192,62.0336222,1.2762,1.2579,-0.2009,15.569,null,1.9,5.163E-01,14.687,null,1.5,6.001E-01,1,0,0000,UU,10,56800.78617185,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.262791,199.704700
283.0049506,62.0341286,0.6580,0.5358,-0.3015,15.808,0.194,5.6,1.507E+00,15.546,0.525,2.1,3.915E-01,1,0,0000,BC,10,58418.94029858,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.264485,229.446102
283.0048451,62.0341866,0.5885,0.4741,0.0638,15.728,0.169,6.4,9.141E-01,15.047,null,1.6,4.824E-01,1,0,0000,BU,10,59145.78662881,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.270051,231.954763
